"","Series.Name","Series.Code","Country.Name","Country.Code","Year","GDP_per_cap"
"861","GDP per capita (current US$)","NY.GDP.PCAP.CD","Vanuatu","VUT","2003","1517.29403965853"
"862","GDP per capita (current US$)","NY.GDP.PCAP.CD","Venezuela, RB","VEN","2003","3243.36880476351"
"863","GDP per capita (current US$)","NY.GDP.PCAP.CD","Vietnam","VNM","2003","485.450909101852"
"864","GDP per capita (current US$)","NY.GDP.PCAP.CD","Virgin Islands (U.S.)","VIR","2003","31731.2566241187"
"865","GDP per capita (current US$)","NY.GDP.PCAP.CD","West Bank and Gaza","PSE","2003","1257.69857009689"
"866","GDP per capita (current US$)","NY.GDP.PCAP.CD","Yemen, Rep.","YEM","2003","583.391150379462"
"867","GDP per capita (current US$)","NY.GDP.PCAP.CD","Zambia","ZMB","2003","452.283810936391"
"868","GDP per capita (current US$)","NY.GDP.PCAP.CD","Zimbabwe","ZWE","2003","474.30220105818"
"869","GDP per capita (current US$)","NY.GDP.PCAP.CD","Afghanistan","AFG","2004","221.657604182947"
"870","GDP per capita (current US$)","NY.GDP.PCAP.CD","Albania","ALB","2004","2373.58129170055"
"871","GDP per capita (current US$)","NY.GDP.PCAP.CD","Algeria","DZA","2004","2624.79523151946"
"872","GDP per capita (current US$)","NY.GDP.PCAP.CD","American Samoa","ASM","2004","8832.81851941832"
"873","GDP per capita (current US$)","NY.GDP.PCAP.CD","Andorra","AND","2004","37629.1289563453"
"874","GDP per capita (current US$)","NY.GDP.PCAP.CD","Angola","AGO","2004","1254.69556291539"
"875","GDP per capita (current US$)","NY.GDP.PCAP.CD","Antigua and Barbuda","ATG","2004","11650.8484770858"
"876","GDP per capita (current US$)","NY.GDP.PCAP.CD","Argentina","ARG","2004","4258.16026060875"
"877","GDP per capita (current US$)","NY.GDP.PCAP.CD","Armenia","ARM","2004","1166.63820390025"
"878","GDP per capita (current US$)","NY.GDP.PCAP.CD","Aruba","ABW","2004","24104.6461765229"
"879","GDP per capita (current US$)","NY.GDP.PCAP.CD","Australia","AUS","2004","30819.9934867745"
"880","GDP per capita (current US$)","NY.GDP.PCAP.CD","Austria","AUT","2004","36889.2335135194"
"881","GDP per capita (current US$)","NY.GDP.PCAP.CD","Azerbaijan","AZE","2004","1045.00937916805"
"882","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bahamas, The","BHS","2004","26393.4139538137"
"883","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bahrain","BHR","2004","15777.9636408956"
"884","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bangladesh","BGD","2004","469.116458369252"
"885","GDP per capita (current US$)","NY.GDP.PCAP.CD","Barbados","BRB","2004","12828.4389489954"
"886","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belarus","BLR","2004","2378.62328600741"
"887","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belgium","BEL","2004","35429.4077933344"
"888","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belize","BLZ","2004","5106.05303386642"
"889","GDP per capita (current US$)","NY.GDP.PCAP.CD","Benin","BEN","2004","784.119122642955"
"890","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bermuda","BMU","2004","70359.3191088798"
"891","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bhutan","BTN","2004","1050.05124227377"
"892","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bolivia","BOL","2004","951.951622939377"
"893","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2004","2451.82168073601"
"894","GDP per capita (current US$)","NY.GDP.PCAP.CD","Botswana","BWA","2004","4818.21310297023"
"895","GDP per capita (current US$)","NY.GDP.PCAP.CD","Brazil","BRA","2004","3623.24799633539"
"896","GDP per capita (current US$)","NY.GDP.PCAP.CD","British Virgin Islands","VGB","2004",".."
"897","GDP per capita (current US$)","NY.GDP.PCAP.CD","Brunei Darussalam","BRN","2004","21839.62541025"
"898","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bulgaria","BGR","2004","3389.70680201547"
"899","GDP per capita (current US$)","NY.GDP.PCAP.CD","Burkina Faso","BFA","2004","405.45130104192"
"900","GDP per capita (current US$)","NY.GDP.PCAP.CD","Burundi","BDI","2004","128.538422519456"
"901","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cabo Verde","CPV","2004","1900.88900021074"
"902","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cambodia","KHM","2004","410.086132919785"
"903","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cameroon","CMR","2004","1119.98092961024"
"904","GDP per capita (current US$)","NY.GDP.PCAP.CD","Canada","CAN","2004","32143.6814078562"
"905","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cayman Islands","CYM","2004",".."
"906","GDP per capita (current US$)","NY.GDP.PCAP.CD","Central African Republic","CAF","2004","309.190261549746"
"907","GDP per capita (current US$)","NY.GDP.PCAP.CD","Chad","TCD","2004","460.067046238429"
"908","GDP per capita (current US$)","NY.GDP.PCAP.CD","Channel Islands","CHI","2004","57202.5610285933"
"909","GDP per capita (current US$)","NY.GDP.PCAP.CD","Chile","CHL","2004","6185.50633517632"
"910","GDP per capita (current US$)","NY.GDP.PCAP.CD","China","CHN","2004","1508.66809788266"
"911","GDP per capita (current US$)","NY.GDP.PCAP.CD","Colombia","COL","2004","2811.19787141394"
"912","GDP per capita (current US$)","NY.GDP.PCAP.CD","Comoros","COM","2004","1090.42723486418"
"913","GDP per capita (current US$)","NY.GDP.PCAP.CD","Congo, Dem. Rep.","COD","2004","187.856781029954"
"914","GDP per capita (current US$)","NY.GDP.PCAP.CD","Congo, Rep.","COG","2004","1314.41136036864"
"915","GDP per capita (current US$)","NY.GDP.PCAP.CD","Costa Rica","CRI","2004","4376.08042847261"
"916","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cote d'Ivoire","CIV","2004","1267.76490058915"
"917","GDP per capita (current US$)","NY.GDP.PCAP.CD","Croatia","HRV","2004","9760.13086042749"
"918","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cuba","CUB","2004","3403.29616311163"
"919","GDP per capita (current US$)","NY.GDP.PCAP.CD","Curacao","CUW","2004",".."
"920","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cyprus","CYP","2004","23792.62109375"
"921","GDP per capita (current US$)","NY.GDP.PCAP.CD","Czechia","CZE","2004","11749.8526643577"
"922","GDP per capita (current US$)","NY.GDP.PCAP.CD","Denmark","DNK","2004","46511.5983324305"
"923","GDP per capita (current US$)","NY.GDP.PCAP.CD","Djibouti","DJI","2004","813.897943575246"
"924","GDP per capita (current US$)","NY.GDP.PCAP.CD","Dominica","DMA","2004","5354.79919503019"
"925","GDP per capita (current US$)","NY.GDP.PCAP.CD","Dominican Republic","DOM","2004","2468.43767294515"
"926","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ecuador","ECU","2004","2703.56567057465"
"927","GDP per capita (current US$)","NY.GDP.PCAP.CD","Egypt, Arab Rep.","EGY","2004","1016.25388395628"
"928","GDP per capita (current US$)","NY.GDP.PCAP.CD","El Salvador","SLV","2004","2273.95550275819"
"929","GDP per capita (current US$)","NY.GDP.PCAP.CD","Equatorial Guinea","GNQ","2004","5337.61438929676"
"930","GDP per capita (current US$)","NY.GDP.PCAP.CD","Eritrea","ERI","2004","401.374525156058"
"931","GDP per capita (current US$)","NY.GDP.PCAP.CD","Estonia","EST","2004","8914.10355674451"
"932","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ethiopia","ETH","2004","134.542486332684"
"933","GDP per capita (current US$)","NY.GDP.PCAP.CD","Faroe Islands","FRO","2004","35940.702903045"
"934","GDP per capita (current US$)","NY.GDP.PCAP.CD","Fiji","FJI","2004","3124.60738926325"
"935","GDP per capita (current US$)","NY.GDP.PCAP.CD","Finland","FIN","2004","37772.1781110398"
"936","GDP per capita (current US$)","NY.GDP.PCAP.CD","France","FRA","2004","33797.1624418436"
"937","GDP per capita (current US$)","NY.GDP.PCAP.CD","French Polynesia","PYF","2004","20829.0737445182"
"938","GDP per capita (current US$)","NY.GDP.PCAP.CD","Gabon","GAB","2004","5483.14490740061"
"939","GDP per capita (current US$)","NY.GDP.PCAP.CD","Gambia, The","GMB","2004","596.628948746453"
"940","GDP per capita (current US$)","NY.GDP.PCAP.CD","Georgia","GEO","2004","1305.04748557208"
"941","GDP per capita (current US$)","NY.GDP.PCAP.CD","Germany","DEU","2004","34106.6581224001"
"942","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ghana","GHA","2004","405.422648152147"
"943","GDP per capita (current US$)","NY.GDP.PCAP.CD","Gibraltar","GIB","2004",".."
